species,Bii,Eii,Tpii,Edii,AIC_ii,Bij,Eij,Tpij,Edij,AIC_ij
1.0,7.795861341731038e-5,0.9943142483197842,310.85346000456633,5.030640143572204,-659.0471215175469,-8.420004202012117e-5,3.5262522541910237,182.881848924456,3.5139255864378054,-192.54736807566832
2.0,-0.0001444623149082474,3.4316929010187915,300.5497499064163,3.426085947421539,-465.1204870195056,2.6367580100825124e-5,3.502324376420578,329.3030100281207,3.502390905527553,-296.60064475492175
3.0,1.4747182288713478e-5,11.451025336078455,116.53051374384657,1.9170232044155622,-125.80750118849636,0.02397448136461052,1.3516124171276847,348.7744803758421,9.322167981375612,-142.77878002141568
4.0,-2.3627750882384937e-13,16.40956597073961,294.6829257882587,16.192818895546168,-591.2498604368302,0.00016143097018235918,3.627425036747447,321.947715585229,3.6274651444682986,-291.9202797377324
5.0,-8.37091427063417e-13,10.97698846249807,299.4018214745667,9.814792692073103,-476.2176227937309,0.002290161421794646,1.7824906556217301,309.3429418391296,3.1472964419214366,-297.6558102478455
6.0,1.6475302969872179e-6,2.5835527929049613,341.67233659524527,2.583649992677243,-574.7185564992374,4363.795983437522,-0.07791500121019011,468.04486147761395,-0.9541829170630292,-308.3811362120846
7.0,0.000756443258251047,2.251114229501135,287.4921847016794,2.6533448645628925,-709.701123651755,0.014434435454400683,0.43493940185126423,336.59704312886674,220.44779838778163,-354.4957053487936
8.0,0.0008389100067377237,3.2700028160055274,282.89926738914727,3.7895129940199928,-862.2073736490584,0.0073570724540179,0.25248370223940064,318.9692999103002,25.017150888607965,-433.1746168194823
9.0,0.0007485220456330024,2.7460770861756325,291.65712109352023,2.8188965515962043,-728.1798626605968,0.017085767126022208,0.47212629486335733,308.75690846774984,7.400808349033728,-364.37420417174116
10.0,0.00015960024090163689,1.2965240305957417,285.3042251326,1.8057959337225362,-883.5244688842174,-4.357370878093113e-16,22.226749193604636,294.15517068154446,21.68316511289536,-378.18996091786863
11.0,0.00132187382650723,2.9114130956977236,287.0389344395844,3.1447691112171614,-720.7743582896599,0.015942834143722818,0.43401958082001163,331.2033825912419,9.119729944094551,-356.19901696444873
12.0,-1.2396255498258807e-17,14.20434317562266,300.96636145624655,11.83290862322374,-515.4848549840291,8972.504933510907,-0.13355700522875513,389.98419547613935,-1.501757192548257,-320.7249824862891
13.0,5.4095585209415774e-5,0.2663557229754592,319.81000664759773,13.510837040095497,-798.6263093512976,0.005298724477982124,0.6205256750129271,329.61650597095473,15.074699187268893,-413.6542396606125
14.0,368118.1264519322,-5.538446832391781,305.21190464971846,-6.530139450729142,-579.4659580569972,0.016558626579019065,0.7723033700757834,306.6875867127029,5.130251263221984,-313.43480227314745
15.0,0.0002518761120345446,-343.7779582392617,318.60475614181445,-808.2042258931133,-253.91788595859242,0.08942366456283987,0.7185358877103291,305.23507698463646,-260.69533379321916,-149.87510070943304
16.0,0.0008789615009761657,1.2395893676339638,281.85442449934084,1.8871790479086419,-820.7575394559357,0.24272729585725497,3.2518920978004515,297.09201921806306,3.2523429004710662,-446.34826071249364
17.0,0.0018150593671302552,3.2018826231915547,284.63777510385967,3.507139365833122,-776.3258744416257,0.013080249630751398,0.324591523177202,307.97923574247903,6.812554121162403,-398.392252067837
18.0,0.004208810255151366,3.4197041341234624,301.2579897647669,3.4197299813692332,-797.7644239879597,0.010811022543367573,2.6832802064370758,316.00539660570263,2.683359011558569,-348.73799195959236
19.0,0.023043145731620595,6.421310085640896e-6,305.13590225817984,-125.25272617030828,-354.36648186418,177982.11421229085,-3.581925780044528,306.6644919810055,-4.916905851804702,-233.49008132144962
20.0,0.00012725621723784473,0.9363457199447833,309.00400573219383,4.942633338582744,-682.6628183868924,0.009010108940599653,0.8978445882271416,310.07221251307874,4.246711810459883,-355.6526069358131
21.0,9.709191079704234e-5,-68.76684101426348,303.140688709055,-159.27533421776187,-531.1274727201258,3.452772744468414e7,-5.165192953092041,308.5337019910452,-6.047224985468591,-325.9714321660203
22.0,0.0003133951493976887,0.9339570359138137,326.9230714444994,11.162440149023839,-598.6558380310859,2.7302955266442013e-5,3.4733846066426723,330.8001923712343,3.473444587945083,-259.49301682059485
23.0,0.00010591391560796893,1.6122814501185532,338.1699127513918,14.530686481437726,-504.3204904925052,0.00938395477263327,1.2336742102523042,344.5183463624247,12.33132181381124,-276.1795284661184
24.0,0.0009323584397535418,2.105246774603787,287.74040515231906,2.2072759130856383,-812.72582882166,0.00891568875881036,0.4725235521348025,309.7276104919885,14.050625726517207,-401.1333365315022
25.0,0.0007382780384101906,0.7323207833619733,327.2071364223283,27.515102165887857,-548.0302838808784,7582.984361512672,-0.18352654591086948,429.9873033597351,-1.0277652785340694,-285.8268180898741
26.0,7.165240903598481e-5,1.0944530565346176,323.89061364103725,13.997414101807456,-656.2281410313868,0.006717218885371242,1.0126664470184583,337.00695514390145,17.213415829799345,-351.3181113320345
27.0,3.535156795638447e-7,3.242697628851188,331.2219768971361,3.2428168373070068,-563.1050758325074,0.009202074697849255,0.9019187447093551,319.03800910737493,36.93086788089653,-293.84627101677523
28.0,-0.0069948415481401295,4.474260952451307,285.79663807173176,4.468636138837656,-715.8543213919844,652.4479871745252,-0.5141066271113016,428.58349198597665,-0.7624408330151186,-406.95956743522356
29.0,8.246848013174949e-5,-97.86533670226463,311.380841103853,-236.5816391906727,-317.2212685020247,0.02133151991918264,1.061647254200011,306.19892496587966,-566.417306999136,-146.70840153625204
30.0,0.000842037725735401,-6.814510465926858e-6,302.0892511572246,-39.487582260563926,-601.4464612839149,0.00025606677245243356,-44.12410276159997,304.1585311226886,-106.16264207566174,-219.04450638121486
31.0,8.705241126418846e-12,5.44520292698008,309.28680790579153,-115.87204261999477,-508.7237466404039,0.00017090236899235513,-319.8871368207045,314.9794543848692,-727.0191949580648,-197.3635943347534
32.0,-0.007697204197371297,3.9099940600751766,287.6727529588864,3.9059027842215808,-634.4221405630044,-3.3851457033763275,6.899683355773399,285.8741647451454,6.897942009197666,-347.64907631366435
33.0,0.00022016368954087793,0.3611587708423659,331.8010666271044,158.69575651185124,-665.319867621687,0.007795696015991948,0.7916603395763252,326.39347931538293,16.351804981106515,-337.86526911120643
34.0,-0.02936239655707351,3.5604720233650906,292.6772090030267,3.5603892581631293,-777.9866651628128,0.007786265344149687,0.3530968761353515,321.1667587547948,17.562532927495603,-406.0768318553297
35.0,4.2204433564292985e8,-7.614017607499866,305.5507886881557,-8.46172704896101,-565.8250450257407,0.00018296947048414476,3.5840554641276023,323.6155550499931,3.58408947167913,-249.26318632575226
36.0,1.9337493896563602e-5,-36.33586753521503,310.35851458516464,-86.1694848470921,-320.6527331332592,1.4040984142002135,-0.022046325327582862,331.0983924807517,-1.8088837597018514,-268.1885925390689
37.0,5.194615864982344e-5,1.7754221047087646,305.0320830938645,5.77580549740588,-616.1869744923035,0.00627078424708421,1.254019396336262,306.7618544820593,4.821534733922716,-312.8339092071116
38.0,128731.02523656128,-4.941624736144077,306.6335156197125,-5.8266851412691585,-569.8222328586386,-2.380617418300979e-18,15.910319212228949,302.28885680154866,15.202320137531487,-239.69131328140912
39.0,0.010667316912431916,5.250635764964672,287.1156426279775,5.265231378582358,-663.9912430443686,0.01479068814028278,0.5380194517212238,315.80528729933206,55.483380839207214,-338.12106037828244
40.0,794035.7942420456,-1.9210111268820484,333.61733796773075,-3.931482887914202,-552.7004533325683,1.312109208501177e-5,-10.387015716330676,310.02534239788577,-26.239313457197298,-121.95914896269738
41.0,0.00011247809637874108,0.508249794770451,300.06633005534366,2.908071910795791,-788.341945664052,166184.7791059476,-4.275254470860611,305.6681978630874,-4.733905278538237,-413.7962528746056
42.0,0.11894651160263692,-0.003052826400555313,342.7734900038916,-1.9887564910979223,-603.7578406195515,6.662240759427672,-0.33384660743252736,322.43481988564304,-1.7024804852274293,-349.99455484606113
43.0,0.0004414011597836429,0.6134059482092832,582.1202465332412,0.613439856699441,-633.5224199763018,0.01655678538888079,0.7090204837440742,321.0910597234919,19.36776700486562,-341.5100544209018
44.0,3.204125073723124e-6,-21.041178360462627,306.0655647453327,-34.57949335385825,-561.6189301579359,-0.0024359187868709248,-51.413092422682276,315.33952425515776,-89.60816583872814,-223.1513730133175
45.0,1.6856616158676733e-5,2.2329112601853933,297.5827515126195,3.1925942263908316,-738.2538881912981,0.006402741664012396,0.7756505747095489,305.3046708427744,5.701691824672961,-402.08437274058133
46.0,0.002302616161153255,2.8218354907531675,290.8429174962704,2.8871581794284147,-668.7226839496273,-1.0272253054975235e-15,15.730527757800813,299.3038669502453,15.046383729668957,-246.28719875056615
47.0,6.113365368273362e-5,-63.90146840303791,308.6780202896505,-145.5430334448251,-404.8772097527632,3.4436476229968224e-6,3.991637365541251,327.99753492062814,3.9917429756981297,-256.32128969343523
48.0,0.0003115369967964775,0.3566532336917513,293.8233685080736,-1687.7409166691623,-604.4574092416209,2.0853268445193046e6,-4.569491433384367,307.4059737249084,-5.4133176074939575,-327.9341452366333
49.0,240509.51295998486,-5.118249952635522,305.08448994881746,-5.846106314839123,-533.5188610739741,1.1377328712726396e6,-4.207882943846916,306.9014739443918,-4.90016776524794,-280.0854385585737
50.0,97002.05096101649,-1.9560915751273054,327.66035412452277,-3.7152864352266977,-496.09655212390396,0.006022366326201864,1.3428269958923116,322.4179238298871,1.8714375367554847,-278.9974643032808
51.0,0.00021174708357167863,1.40293818854869,335.20190457037745,8.84967708858358,-531.2093051343851,0.00983940261105542,1.1954239337353718,328.5791058635202,2.512176737276312,-291.5324163116429
52.0,0.0002752421701558065,0.9464373833129752,295.949296392173,1.987758187563242,-690.7868525618522,0.017709510026621928,0.5216997323510594,303.220593624087,3.4894075787132257,-381.2488793455836
53.0,-0.03880945523552015,7.706863211698073,284.51333411025064,7.703568991027745,-749.5578017921657,0.039187786286408184,-7.610774436775272e-5,600.2265656928103,-0.44964425948347064,-410.4292751658929
54.0,-5.63735134921717e-19,16.339200293715532,301.0236096925346,16.213540756502375,-592.805189351565,-4.472200092607021e-10,22.582421343186333,289.9458404575784,22.013759165845848,-301.5829218351408
55.0,2.2101963809494468e-5,0.823579850596466,306.2608807083202,-247.30813797705957,-664.0788490016288,0.007113102151360506,0.7020459325491912,305.27181905309095,-247.52459707855382,-288.289418027831
56.0,1.806607301063592e-7,-41.07038506936925,310.3489851110164,-91.74398442481748,-581.8375683482375,534646.7091982636,-1.4171075919723521,354.9512158692771,-2.021433517594471,-351.78847249353066
57.0,-1.7120803621414665e-28,15.401147006236881,309.43572997667803,0.27650270859365067,-574.5080549666836,93903.52803522318,-7.3546820106296975,310.0623568994487,-20.13698685578403,-197.78777363393218
58.0,-1.5826488003375793e-14,15.714161105236723,297.6796561035729,15.709587347407636,-629.6404411317106,0.057517687925783614,3.4553885669696798,304.2834942969639,3.4554936969828596,-343.6466203503221
59.0,1.1688405181488997e-6,3.0327677483138373,336.6403592689095,3.0328738001598046,-499.66646459221346,2.6032248949530764e-5,3.3960573833138894,332.0549646199761,3.3961152444596645,-246.05366778166712
60.0,0.0009316246457887882,2.7624661204647984,286.31303495348016,3.1234116868248436,-765.6302472845014,0.015140382399117176,0.30396017638986433,310.4206423660009,7.98589440387178,-383.20063008477314
61.0,4.584233945726802e-5,0.5965478719421671,321.4931151443029,13.23536870944303,-748.8316613574759,0.0035636398058988693,0.9265636163262821,329.2113544300279,28.905960101054248,-384.45556633435956
62.0,-0.0031112233691691555,6.467836254171999,285.6778313520057,6.458684174571891,-763.1498920646668,2.7192693588486092e-6,3.4198015246445808,329.7357815272273,3.419900048159179,-355.916216169622
63.0,-0.0002473170369203705,5.022585459280833,294.1153371248329,5.0062430017603825,-433.6912821859314,-0.03047322888708546,8.303961408375391,290.5838729406068,8.301102282178785,-226.7811190876675
64.0,0.004293776925139425,2.3631161213035594,281.97288282049976,3.5624361993851106,-684.5590390398177,0.2653080416109469,2.509889941005458,309.59320870434317,2.509929697030364,-366.337178408214
65.0,0.0006039263971882616,2.8231406156561727,310.9108720745754,2.823260241318628,-648.1135204482053,0.014844738978606055,0.6796653762354683,348.2708815756397,6.170360333338322,-371.65189387605227
66.0,0.0027179428478026763,1.2816865770193469,284.09697424102035,2.0636625048882373,-675.2300073321911,0.3172163678480566,3.4789288965961416,303.70131809796953,3.478956906906943,-341.55093987842474
67.0,0.00030032182746238267,0.3810360932883469,321.3032517259815,12.718371966319511,-685.4261240067173,0.014554077288166253,0.6181495397741699,322.9717506461341,20.136386140826165,-348.74053695508945
68.0,-0.41021797037166247,8.058049204313113,283.6880733311375,8.056174512635474,-683.0381770822661,1330.017634877355,-0.6306971703599482,389.92887468580784,-0.958563152777906,-371.4326155194981
69.0,-65.91421625393914,4.212938380986878,289.8946138037234,4.212937514664519,-527.323423538031,43447.95642457982,-8.580023604167842,305.7149916227066,-22.10773659153511,-236.0903681704026
70.0,0.0001185847739252691,0.4483882344305313,369.06110862501464,28.92333441162284,-717.1312288942836,0.009128127625701563,0.6145225007187968,324.28619775184325,93.01586571669296,-377.23294792468425
71.0,0.0004156338067015451,3.2735447493090835,293.0365836208208,3.3325667771173686,-663.2767830335528,0.01627545929664748,0.3455162039533274,324.65157711758695,13.406320081978215,-361.4030198742006
72.0,18.65112482709302,-3.0047590442735927,301.9626640815377,-3.8778943628165217,-655.5696585337505,-2.1667683764054767e-20,17.817042263353787,302.6207046725944,17.555295140593444,-237.65235169433947
73.0,0.0005145162978151847,0.5012780133969543,310.1480958097631,16.820740663351703,-634.5328056890365,0.016984539230459936,0.7242100105127678,359.0929714154477,6.15289165459774,-316.9239534236063
74.0,1.1135665081594091e-5,-37.1784085914511,309.96160090081565,-85.00796758305196,-608.0781233229316,1608.2543741325794,-0.1168580183014693,430.35820968369364,-1.100367669310874,-381.9731104030611
75.0,3.1844403694218446e-7,3.268350190014409,332.10463316812957,3.268442337198054,-596.5454254413847,0.00782853840115997,0.9806455880332522,326.7458450776364,19.103573631596884,-328.3019044870178
76.0,5.707620086044174e-5,0.39245372224704983,303.07850972955765,7.742337550241715,-807.975216898892,0.009619622974871013,3.386647853873046,308.48061100665535,3.386731114041226,-373.3389208157079
77.0,2736.349601763405,-6.852444368064716,310.80453611024933,-16.96947388173519,-536.7618787706709,-0.004783742088251517,131.8402124953999,-224.95644163288324,-7.1645105294237945,-196.60057059663367
78.0,0.00010653156454875074,0.7839933067927345,310.11546964747356,6.55069893693136,-709.9499418266895,0.005995232900534398,0.9013463445845884,310.6877031814182,6.490643727582067,-370.4948350680721
79.0,-15.358001803043056,3.5076263904018745,291.79325239336123,3.5076260554834944,-718.3346965886022,0.1819527611791421,3.445197298465702,301.6179069249975,3.445251602000636,-414.9587079226511
80.0,-18.565788594347513,1.4633123060971862,292.78552435894306,1.4633099055144831,-611.8468457543507,-0.728034766783651,6.115284577146147,287.32088488130387,6.112395640223535,-342.7444964621336
81.0,-2.457489991520078e-16,15.357858443856363,297.2752873492559,14.078199838214692,-625.325665263173,0.008309940056580888,0.8158893758764629,327.3370707543596,23.935702793124996,-336.2199953477567
82.0,0.0003901228322739561,2.17069192042731,285.8602150040028,2.758913370005053,-837.0329515689401,0.07469558378493907,2.8722554074710094,307.2634142824095,2.872334468011528,-421.3728676833198
83.0,0.00027793596802479817,0.54491982159747,302.5556907511857,10.45307889040807,-653.4019624949744,-2.508952780797911e-14,17.54451405775417,296.8123533431835,17.404321281081753,-263.62172212003935
84.0,-7.93054633837391e-6,-36.28850525360784,306.8429645840556,-70.1826730858626,-651.5274375568847,-5.362935637901329e-19,16.10149142532139,302.13170245622604,15.182727516606985,-316.3867381090464
85.0,-0.0006995740066282585,4.402279045656054,289.90325868822254,4.398504939051442,-736.4321160377208,924.3138712528336,-0.6512108946229942,406.3335495047626,-0.8203374834740925,-406.77135874503875
86.0,4.085974990847992e-5,1.1661160023500479,329.03091498315837,16.484331840224424,-654.556187631156,0.004620912290355116,1.0637078653209262,332.14745583063217,12.30438731365267,-341.4317577241836
87.0,-1.979620133131926e-5,-11.57531306839833,303.77786329478477,-26.487725454825487,-535.7183311047332,-0.0012801999250946306,-40.225254849155114,313.9214299033514,-69.42180520334222,-206.66750121314269
88.0,0.01006562005928621,0.25333855742138994,307.1318755167448,-147.59941643622432,-389.2968930999673,740215.6233875923,-3.6738638466985107,309.6349504561364,-5.180182829124002,-253.10081895632197
89.0,0.00025786554322919164,1.698712197313801,355.6554373055276,1.7008642261778886,-430.90935078492606,-0.0007907909981801832,-22.10327281718408,310.03647632599495,-50.07466751957253,-67.93275140734481
90.0,7.464712642076262e-5,1.0778248563832364,323.958394861971,13.604838292795614,-675.1629269093621,-5.754268375453581e-12,11.167710653709689,299.3655163167636,9.826467802633157,-279.61020929470214
91.0,-1.5958328647649615e-7,-10.402897237523467,310.2838308121149,-25.14520033758836,-646.4281671823584,0.002955539902865866,0.957748487880644,304.2148694534219,-256.44525111751227,-308.8848295509166
92.0,8.976669142305764e-5,0.7301433154104713,303.3567574472344,5.598031552928902,-765.1405308818552,0.009128225128116096,0.658212204189208,305.30724095032014,4.351484966849096,-412.3391970705142
93.0,220.24460891076862,-0.19695055685839827,376.71869112659834,-1.7450269697263863,-552.5896816231426,0.007611199733528197,-58.85921222430576,309.49720254709933,-140.41405943458395,-160.82963953622615
94.0,0.00026785948634600477,0.30233787167680687,321.24460690376696,12.679469619174553,-673.9934445588397,0.012827692229142072,0.6057212165898376,344.47251245178666,20.257042785858026,-355.4774186966051
95.0,-8.546573760585737e-19,12.038592465293348,306.8181767596514,7.248007612124676,-391.7725709846581,-7.342011373585553e-26,17.83071848750432,307.7176642363095,13.728556959588232,-134.15890442322382
96.0,3.3366181027506124e-6,3.168121660899848,304.99268679267357,4.658462736537321,-585.1943339731476,0.0031574680414409926,1.6341206714833967,307.18730049763843,3.35658922446177,-308.3548811218026
97.0,-1.6464555987820006e-16,16.534995702909296,298.5983016208871,16.500788934158663,-594.2670008829195,0.021094469826653046,0.3967400806066718,274.9368176406606,-94.09956528723485,-324.55769534277465
98.0,0.007069063472267854,5.612018328452601,282.28399121367465,6.30594939324462,-772.7409626937867,0.013011303964141014,0.217236923541582,305.3079946422804,5.3343701910486745,-396.90352498072076
99.0,11222.378314339312,-1.107002595960582,358.0314003129615,-2.3148127141423864,-644.2073536192568,0.036914392945501265,-146.95098708703173,-517.115049918908,-1799.1111438358657,-202.725906910035
100.0,0.0001473023667645451,0.21953478092570491,327.5393683061975,7.700285221823355,-708.5401078671125,1.2791257853337334e-5,3.333438814609777,330.1083766186823,3.333516937383363,-326.95196749445665
